"";"0006";"0006 - Taman Rekreasi Air Panas Tok Bok Machang";"03 - Machang";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Machang";"03 - Machang";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Machang";"03 - Machang";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Machang";"03 - Machang";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Machang";"03 - Machang";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Machang";"03 - Machang";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Machang";"03 - Machang";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Machang";"03 - Machang";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Machang";"03 - Machang";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Machang";"03 - Machang";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Machang";"03 - Machang";"03 - Kelantan"
"";"0001";"0001 - Dataran Air Muleh Pasir Mas Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0002";"0002 - Masjid Beijing Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0003";"0003 - Masjid Brunei Darussalam/ Masjid Terapung Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0004";"0004 - Masjid Jubli Perak Sultan Ismail Petra/ Masjid Beijing Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0005";"0005 - Masjid Sultan Muhammad III Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0006";"0006 - Plaza Serakai Mas Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0007";"0007 - Taman Rekreasi Tengku Anis Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0008";"0008 - Tasik Kwong Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0009";"0009 - Wat Uttamaram Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0010";"0010 - Zon Bebas Cukai Rantau Panjang Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Pasir Mas";"04 - Mas";"03 - Kelantan"
"";"0001";"0001 - Air Terjun Jeram Pasu Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0002";"0002 - Bukit Peraksi Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0003";"0003 - Hutan Lipur Lata Tujuh Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0004";"0004 - Jeram Linang Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0005";"0005 - Jeram Mengaji Agro Resort Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0006";"0006 - Jeram Pasu Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0007";"0007 - Pantai Bisikan Bayu Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0008";"0008 - Pantai Tok Bali Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0009";"0009 - SRZ Ternak (Ladang Tenusu Jeram Mengaji) Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0010";"0010 - Taman Tema Nik Wi Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Pasir Puteh";"05 - Puteh";"03 - Kelantan"
"";"0001";"0001 - Air Terjun dan Rekreasi Lata Bijih Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"0002";"0002 - Bukit Panau Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"0003";"0003 - Jambatan Guillemard Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"0004";"0004 - Lata Hujan Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"0005";"0005 - Lata Telaga Bijih Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"0006";"0006 - Putera Valley Resort & Traning Center Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"0007";"0007 - Zon Bebas Cukai Bukit Bunga Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Tanah Merah";"06 - Merah";"03 - Kelantan"
"";"0001";"0001 - Makam Tok Jangut Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0002";"0002 - Masjid Kampung Laut Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0003";"0003 - Muzium Wau Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0004";"0004 - Pantai Geting Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0005";"0005 - Pantai Sri Tujuh Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0006";"0006 - Pulau Sri Tanjung Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0007";"0007 - Suluk Tok Selehor Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0008";"0008 - Wat Machimmaram Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0009";"0009 - Wat Mai Sumankiri (Dragonboat Temple) Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0010";"0010 - Wat Phikulthong (Standing Buddha) Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0011";"0011 - Wat Phothivihan (Sleeping Buddha) Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0012";"0012 - Zon Bebas Cukai Pengkalan Kubor Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Tumpat";"07 - Tumpat";"03 - Kelantan"
"";"0001";"0001 - Air Terjun Indah Tersembunyi Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0002";"0002 - Air Terjun Jeram Pelangi Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0003";"0003 - Gua Cha Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0004";"0004 - Gua Chiku Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0005";"0005 - Gua Madu Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0006";"0006 - Gunung Rabong and Gunung Chamah Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0007";"0007 - Gunung Stong/ Kem Baha Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0008";"0008 - Jelawang Pipe Resort & Extreme Park Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0009";"0009 - Kelab Golf Gua Musang Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0010";"0010 - Kelab Rekreasi Perdana (Golf & Sukan Berkuda) Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0011";"0011 - Masjid Razaleigh Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0012";"0012 - Masjid Tengku Muhammad Faiz Petra Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0013";"0013 - Nenggiri River Cruise Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0014";"0014 - Perkampungan Orang Asli, Kampung Redip, Pos Hau Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0015";"0015 - Sungai Ber Hot Springs Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0016";"0016 - Sweet Nyet Kong Temple Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0017";"0017 - Taman Etnobotani Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0018";"0018 - Taman Negara Kuala Koh Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0019";"0019 - Taman Tasik Gua Musang Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0020";"0020 - Tasik Ketitir/ Taman Tasik Gua Musang Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0021";"0021 - Tokong Swee Nyet Keung Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Gua Musang";"08 - Musang";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Gua Musang";"08 - Musang";"03 - Kelantan"
"";"0001";"0001 - Air Terjun Jelawang Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0002";"0002 - Galeri Kuala Krai Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0003";"0003 - Gunung Ayam Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0004";"0004 - Istana Sangkut Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0005";"0005 - Krai Water Park Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0006";"0006 - Lata Beringin Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0007";"0007 - Lata Rek Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0008";"0008 - Mini Zoo, Kuala Krai Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0009";"0009 - Pusat Seramik Mambong Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0010";"0010 - Sungai Kenerong Dabong Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0011";"0011 - Taman Negeri Gunung Stong Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0012";"0012 - Taman Permata Rimba, Kg Enggong Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0013";"0013 - Taman Rekreasi Gua Ikan Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0014";"0014 - Tangga Krai Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Kuala Krai";"09 - Krai";"03 - Kelantan"
"";"0001";"0001 - Air Terjun Lata Kashmir Jeli";"10 - Jeli";"03 - Kelantan"
"";"0002";"0002 - Air Terjun Lata Turbo Jeli";"10 - Jeli";"03 - Kelantan"
"";"0003";"0003 - Gunung Reng Jeli";"10 - Jeli";"03 - Kelantan"
"";"0004";"0004 - Jeli's Orang Asli Handicraft and Exhibition Center Jeli";"10 - Jeli";"03 - Kelantan"
"";"0005";"0005 - Lata Janggut Jeli";"10 - Jeli";"03 - Kelantan"
"";"0006";"0006 - Lata Kashmir Jeli";"10 - Jeli";"03 - Kelantan"
"";"0007";"0007 - Lata Keding, Bukit Kudung Jeli";"10 - Jeli";"03 - Kelantan"
"";"0008";"0008 - Lata Renyok Jeli";"10 - Jeli";"03 - Kelantan"
"";"0009";"0009 - Mendaki Batu Menggiri Jeli";"10 - Jeli";"03 - Kelantan"
"";"0010";"0010 - Muzium Orang Asli Jeli Jeli";"10 - Jeli";"03 - Kelantan"
"";"0011";"0011 - Tasik Pergau/ Lake Pergau Jeli";"10 - Jeli";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Jeli";"10 - Jeli";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Jeli";"10 - Jeli";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Jeli";"10 - Jeli";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Jeli";"10 - Jeli";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Jeli";"10 - Jeli";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Jeli";"10 - Jeli";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Jeli";"10 - Jeli";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Jeli";"10 - Jeli";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Jeli";"10 - Jeli";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Jeli";"10 - Jeli";"03 - Kelantan"
"";"0001";"0001 - Kolam Air Panas Ber Lojing";"11 - Lojing";"03 - Kelantan"
"";"0002";"0002 - Moonriver Lodge Lojing";"11 - Lojing";"03 - Kelantan"
"";"0003";"0003 - Rafflesia Lojing Lojing";"11 - Lojing";"03 - Kelantan"
"";"0004";"0004 - Tanah Tinggi Lojing Lojing";"11 - Lojing";"03 - Kelantan"
"";"9990";"9990 - Kedai Makan/ Restoran Lojing";"11 - Lojing";"03 - Kelantan"
"";"9991";"9991 - Hospital/ Klinik Lojing";"11 - Lojing";"03 - Kelantan"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Lojing";"11 - Lojing";"03 - Kelantan"
"";"9993";"9993 - Tempat Ibadat Lojing";"11 - Lojing";"03 - Kelantan"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Lojing";"11 - Lojing";"03 - Kelantan"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Lojing";"11 - Lojing";"03 - Kelantan"
"";"9996";"9996 - Pusat Kesihatan/ Spa Lojing";"11 - Lojing";"03 - Kelantan"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Lojing";"11 - Lojing";"03 - Kelantan"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Lojing";"11 - Lojing";"03 - Kelantan"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Lojing";"11 - Lojing";"03 - Kelantan"
"";"0001";"0001 - A`Famosa Safari Wonderland Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0002";"0002 - A`Famosa Water Theme Park Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0003";"0003 - A`Famosa Golf Resort Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0004";"0004 - A`Famosa Resort Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0005";"0005 - Batu Megalith Datuk Tua Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0006";"0006 - Cape Rachado Bird Sanctuary Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0007";"0007 - Cape Rachado Lighthouse Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0008";"0008 - Dataran Keris Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0009";"0009 - Datuk Wira Poh Ah Tiam Machap Recreational Park Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0010";"0010 - Freeport A` Famosa Outlet (Premium Outlet) Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0011";"0011 - Gereja St. Paul Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0012";"0012 - Hutan Rekreasi Sungai Udang Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0013";"0013 - Hutan Simpan Bukit Sedanan, Tebong Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0014";"0014 - Kampung Machap Baru Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0015";"0015 - Kampung Machap Umboo Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0016";"0016 - Kolam Air Panas Cherana Putih Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0017";"0017 - Kolam Air Panas Gadek Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0018";"0018 - Kompleks Falak Al-Khawarizmi Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0019";"0019 - Kota Bukit Supai Kuala Linggi (Dutch Fort) Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0020";"0020 - Kubur Askar Inggeris Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0021";"0021 - Makam Dato' Dol Said Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0022";"0022 - Muzium Warisan dan Sejarah Naning Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0023";"0023 - Pantai Padang Kemunting Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0024";"0024 - Pantai Pengkalan Balak Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0025";"0025 - Pantai Tanjong Bidara Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0026";"0026 - Pantai Telok Gong Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0027";"0027 - Pusat Konservasi dan Penerangan Penyu (PKPP) Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0028";"0028 - Taman Eko Rimba Tanjung Tuan Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0029";"0029 - Tropical Fruit World Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9990";"9990 - Kedai Makan/ Restoran Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9991";"9991 - Hospital/ Klinik Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9993";"9993 - Tempat Ibadat Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9996";"9996 - Pusat Kesihatan/ Spa Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Alor Gajah";"01 - Gajah";"04 - Melaka"
"";"0001";"0001 - Air Terjun Asahan Jasin";"02 - Jasin";"04 - Melaka"
"";"0002";"0002 - Asahan Water Theme Park Jasin";"02 - Jasin";"04 - Melaka"
"";"0003";"0003 - Dataran Jasin Jasin";"02 - Jasin";"04 - Melaka"
"";"0004";"0004 - Demang Abdul Ghani Gallery Jasin";"02 - Jasin";"04 - Melaka"
"";"0005";"0005 - Eternal Memorial Park Melaka Jasin";"02 - Jasin";"04 - Melaka"
"";"0006";"0006 - Jasin Hotsprings Jasin";"02 - Jasin";"04 - Melaka"
"";"0007";"0007 - Jeti Anjung Batu Jasin";"02 - Jasin";"04 - Melaka"
"";"0008";"0008 - Kolam Air Panas Jasin/ Inflatable Water Park Jasin";"02 - Jasin";"04 - Melaka"
"";"0009";"0009 - Laman Belia Sungai Rambai Jasin";"02 - Jasin";"04 - Melaka"
"";"0010";"0010 - Laman Tiga Budaya Taman Tema Air Jasin";"02 - Jasin";"04 - Melaka"
"";"0011";"0011 - Makam Tun Teja Jasin";"02 - Jasin";"04 - Melaka"
"";"0012";"0012 - Medan Ikan Bakar Terapung (Umbai) Jasin";"02 - Jasin";"04 - Melaka"
"";"0013";"0013 - Muzium Burung Walit Jasin";"02 - Jasin";"04 - Melaka"
"";"0014";"0014 - Muzium Pertanian Jasin";"02 - Jasin";"04 - Melaka"
"";"0015";"0015 - Orna Golf And Country Club Jasin";"02 - Jasin";"04 - Melaka"
"";"0016";"0016 - Pantai Siring Jasin";"02 - Jasin";"04 - Melaka"
"";"0017";"0017 - Taman Eko Rimba Bukit Batu Lebah Jasin";"02 - Jasin";"04 - Melaka"
"";"0018";"0018 - Taman Ekstrem Tasik ChinChin Jasin";"02 - Jasin";"04 - Melaka"
"";"0019";"0019 - Taman Laut Melaka Jasin";"02 - Jasin";"04 - Melaka"
"";"9990";"9990 - Kedai Makan/ Restoran Jasin";"02 - Jasin";"04 - Melaka"
"";"9991";"9991 - Hospital/ Klinik Jasin";"02 - Jasin";"04 - Melaka"
"";"9992";"9992 - Pasaraya/ Kedai Runcit/ Pasar Jasin";"02 - Jasin";"04 - Melaka"
"";"9993";"9993 - Tempat Ibadat Jasin";"02 - Jasin";"04 - Melaka"
"";"9994";"9994 - Pusat Hiburan(Contoh: Kelab/ Pub/ Disko/ Karaoke) Jasin";"02 - Jasin";"04 - Melaka"
"";"9995";"9995 - Pusat Sukan/ Stadium/ Kelab Sukan & Rekreasi Jasin";"02 - Jasin";"04 - Melaka"
"";"9996";"9996 - Pusat Kesihatan/ Spa Jasin";"02 - Jasin";"04 - Melaka"
"";"9997";"9997 - Pusat Pendidikan/ Latihan/ Pusat Komuniti Jasin";"02 - Jasin";"04 - Melaka"
"";"9998";"9998 - Lain-lain (Hotspot yang tidak ada dalam senarai) Jasin";"02 - Jasin";"04 - Melaka"
"";"9999";"9999 - Lain-lain (Bukan hotspot) Jasin";"02 - Jasin";"04 - Melaka"
"";"0001";"0001 - 3D Interactive Park Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0002";"0002 - Aborigines Museum Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0003";"0003 - AEON MALL Bandaraya Melaka Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0004";"0004 - AK Extreme Motorsport Station Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0005";"0005 - Arulmiku Poyyatha Vinayaga Moorthy Temple Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0006";"0006 - Ayer Keroh Country Club (Golf) Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0007";"0007 - Ayer Keroh Go-Kart Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0008";"0008 - Ayer Keroh Motorsport Park Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0009";"0009 - Ayer Keroh Sports Centre Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0010";"0010 - Bayou Lagoon Park Resort Melaka Tengah";"03 - Tengah";"04 - Melaka"
"";"0011";"0011 - B-B Town (Penternakan Lebah Madu) Melaka Tengah";"03 - Tengah";"04 - Melaka"
