"";"221214";"Pakar Ginekologi Kesuburan dan Obstetrisian";"Obstetrician and Gynaecologist, Fertility";2020;"221214";2013;"221214"
"";"221215";"Pakar Ginekologi Onkologi dan Obstetrisian";"Obstetrician and Gynaecologist, Oncology";2020;"221215";2013;"221215"
"";"221216";"Pakar Ginekologi Perubatan Fetomaternal dan Obstetrisian";"Obstetrician and Gynaecologist, Fetomaternal Medicine";2020;"221216";2013;"221216"
"";"221217";"Pakar Bedah";"Surgeon";2020;"221217";2013;"221217"
"";"221218";"Pakar Bedah Hepatik";"Surgeon, Hepatic";2020;"221218";2013;"221218"
"";"221219";"Pakar Bedah Kardiologi";"Surgeon, Cardiology";2020;"221219";2013;"221219"
"";"221220";"Pakar Bedah Kardiotorasik";"Surgeon, Cardiothoracic";2020;"221220";2013;"221220"
"";"221221";"Pakar Bedah Oftalmologi";"Surgeon, Ophthalmology";2020;"221221";2013;"221221"
"";"221222";"Pakar Bedah Ortopedik";"Surgeon, Orthopedic";2020;"221222";2013;"221222"
"";"221223";"Pakar Bedah Osteopatik";"Surgeon, Osteopathic";2020;"221223";2013;"221223"
"";"221224";"Pakar Bedah Pediatrik";"Surgeon, Paediatric";2020;"221224";2013;"221224"
"";"221225";"Pakar Bedah Pemindahan";"Surgeon, Transplant";2020;"221225";2013;"221225"
"";"221226";"Pakar Bedah Plastik dan Pembinaan Semula";"Surgeon, Plastic and Reconstructive";2020;"221226";2013;"221226"
"";"221227";"Pakar Bedah Saraf";"Surgeon, Neurosurgery";2020;"221227";2013;"221227"
"";"221228";"Pakar Bedah Telinga Hidung dan Kerongkong";"Surgeon, Ear, Nose and Throat";2020;"221228";2013;"221228"
"";"221229";"Pakar Bedah Torasik";"Surgeon, Thoracic";2020;"221229";2013;"221229"
"";"221230";"Pakar Bedah Traumatologi";"Surgeon, Traumatology";2020;"221230";2013;"221230"
"";"221231";"Pakar Bedah Urologi";"Surgeon, Urology";2020;"221231";2013;"221231"
"";"221232";"Pakar Bedah Vaskular";"Surgeon, Vascular";2020;"221232";2013;"221232"
"";"221233";"Pakar Dermatologi";"Dermatologist";2020;"221233";2013;"221233"
"";"221234";"Pakar Ortopedik";"Orthopaedist";2020;"221234";2013;"221234"
"";"221235";"Pakar Otolaringologi";"Otolaryngologist";2020;"221235";2013;"221235"
"";"221236";"Pakar Pediatrik";"Paediatrician";2020;"221236";2013;"221236"
"";"221237";"Pakar Pediatrik Gastroenterologi";"Paediatrician, Gastroenterology";2020;"221237";2013;"221237"
"";"221238";"Pakar Pediatrik Hematologi";"Paediatrician, Haematology";2020;"221238";2013;"221238"
"";"221239";"Pakar Pediatrik Kardiologi";"Paediatrician, Cardiology";2020;"221239";2013;"221239"
"";"221240";"Pakar Pediatrik Nefrologi";"Paediatrician, Nephrology";2020;"221240";2013;"221240"
"";"221241";"Pakar Pediatrik Neurologi";"Paediatrician, Neurology";2020;"221241";2013;"221241"
"";"221242";"Pakar Pediatrik Onkologi";"Paediatrician, Oncology";2020;"221242";2013;"221242"
"";"221243";"Pakar Pediatrik Pernafasan";"Paediatrician, Respiratory";2020;"221243";2013;"221243"
"";"221244";"Pakar Perubatan";"Physician";2020;"221244";2013;"221244"
"";"221245";"Pakar Perubatan Dermatologi";"Physician, Dermatology";2020;"221245";2013;"221245"
"";"221246";"Pakar Perubatan Endokrinologi";"Physician, Endocrinology";2020;"221246";2013;"221246"
"";"221247";"Pakar Perubatan Gastroenterologi";"Physician, Gastroenterology";2020;"221247";2013;"221247"
"";"221248";"Pakar Perubatan Hematologi";"Physician, Haematology";2020;"221248";2013;"221248"
"";"221249";"Pakar Perubatan Kardiologi";"Physician, Cardiology";2020;"221249";2013;"221249"
"";"221250";"Pakar Perubatan Nefrologi";"Physician, Nephrology";2020;"221250";2013;"221250"
"";"221251";"Pakar Perubatan Neurologi";"Physician, Neurology";2020;"221251";2013;"221251"
"";"221252";"Pakar Perubatan Reumatologi";"Physician, Rheumatology";2020;"221252";2013;"221252"
"";"221253";"Pakar Perubatan, Perubatan Keluarga";"Physician, Family Medicine";2020;"221253";2013;"221253"
"";"221254";"Pakar Perubatan, Perubatan Pernafasan";"Physician, Respiratory Medicine";2020;"221254";2013;"221254"
"";"221255";"Pakar Podiatri";"Podiatrist";2020;"221255";2013;"221255"
"";"221256";"Pakar Prostetik";"Prostheist";2020;"221256";2013;"221256"
"";"221257";"Pakar Radiologi";"Radiologist";2020;"221257";2013;"221257"
"";"221258";"Pakar Radiologi Diagnostik";"Radiologist, Diagnostic";2020;"221258";2013;"221258"
"";"221259";"Pakar Radiologi Intervensional";"Radiologist, Interventional";2020;"221259";2013;"221259"
"";"221260";"Pakar Radiologi Perubatan Nuklear";"Radiologist, Nuclear Medicine";2020;"221260";2013;"221260"
"";"221261";"Pakar Radiologi Radioterapi";"Radiologist, Radiotherapy";2020;"221261";2013;"221261"
"";"221262";"Pakar Urologi";"Urologist";2020;"221262";2013;"221262"
"";"221263";"Pakar Venereologi";"Venereologist";2020;"221263";2013;"221263"
"";"221264";"Pakar Osteopati";"Osteopathist";2020;"221264";2013;"221264"
"";"221265";"Pakar Aplikasi (POCT/Ujian Titik Penjagaan)";"Application Specialist (POCT/Point-of-care testing)";2020;"221265";2013;"221265"
"";"221266";"Pakar Aplikasi (Hematologi)";"Application Specialist (Hematology)";2020;"221266";2013;"221266"
"";"221267";"Pakar Aplikasi (Biokimia)";"Application Specialist (Biokimia)";2020;"221267";2013;"221267"
"";"221268";"Pegawai Perubatan Pakar Gred UD55";"Specialist Medical Officer Grade UD55";2020;"221268";2013;"221268"
"";"221269";"Pakar Klinik Pematuhan Terapi Ubat (MTA)";"Medication Therapy Adherence Clinic (MTAC) Specialist";2020;"221269";2013;"221269"
"";"222101";"Jururawat Gred U41";"Nurse Grade U41";2020;"222101";2013;"222101"
"";"222102";"Jururawat Profesional";"Professional Nurse";2020;"222102";2013;"222102"
"";"222103";"Jururawat Klinik";"Clinical Nurse";2020;"222103";2013;"222103"
"";"222104";"Jururawat Daerah";"District Nurse";2020;"222104";2013;"222104"
"";"222105";"Jururawat Anestetik";"Nurse Anaesthetist";2020;"222105";2013;"222105"
"";"222106";"Pengajar Jururawat ";"Nurse Educator";2020;"222106";2013;"222106"
"";"222107";"Pengamal Jururawat";"Nurse Practitioner";2020;"222107";2013;"222107"
"";"222108";"Jururawat Kesihatan Awam";"Public Health Nurse";2020;"222108";2013;"222108"
"";"222109";"Jururawat Pakar";"Specialist Nurse";2020;"222109";2013;"222109"
"";"222110";"Instruktor Jururawat";"Nurse Instructor";2020;"222110";2013;"222110"
"";"222111";"Jururawat";"Nurse";2020;"222111";2013;"222111"
"";"222112";"Ketua jururawat";"Sister";2020;"222112";2013;"222112"
"";"222113";"Jururawat (Kesihatan Awam)";"Nurse (Public Health)";2020;"222113";2013;"222113"
"";"222114";"Jururawat Bilik Bedah";"Operation Theatre Nurse";2020;"222114";2013;"222114"
"";"222115";"Jururawat Khas";"Specialized Nurse";2020;"222115";2013;"222115"
"";"222116";"Jururawat Ortopedik";"Orthopedic Nurse";2020;"222116";2013;"222116"
"";"222117";"Jururawat Pediatrik";"Paediatric Nurse";2020;"222117";2013;"222117"
"";"222118";"Jururawat Psikiatri";"Psychiatric Nurse";2020;"222118";2013;"222118"
"";"222119";"Jururawat Kesihatan Pekerjaan";"Occupational Health Nurse";2020;"222119";2013;"222119"
"";"222120";"Jururawat Perindustrian";"Industrial Nurse";2020;"222120";2013;"222120"
"";"222201";"Jururawat Perbidanan Profesional";"Professional Midwife";2020;"222201";2013;"222201"
"";"223101";"Profesional Pengamal Perubatan Traditional";"Professional Traditional Medical Practitioner";2020;"223101";2013;"223101"
"";"223102";"Ahli Perubatan Traditional";"Traditional Medical Specialist";2020;"223102";2013;"223102"
"";"223103";"Ahli Akupuntur";"Acupuncturist";2020;"223103";2013;"223103"
"";"223104";"Ahli Homeopati";"Homeopath";2020;"223104";2013;"223104"
"";"223105";"Ahli Naturopati";"Naturopath";2020;"223105";2013;"223105"
"";"223106";"Pengamal Ayurvedik";"Ayurvedic Practitioner";2020;"223106";2013;"223106"
"";"223107";"Pengamal Perubatan Herba";"Herbal Medicine Practitioner";2020;"223107";2013;"223107"
"";"224101";"Paramedik";"Paramedic";2020;"224101";2013;"224101"
"";"224102";"Paramedik Penjagaan Awal";"Advanced Care Paramedic";2020;"224102";2013;"224102"
"";"224103";"Pegawai Klinikal (Paramedik)";"Clinical Officer (Paramedical)";2020;"224103";2013;"224103"
"";"224104";"Pakar Bedah Lapangan";"Feldscher";2020;"224104";2013;"224104"
"";"224105";"Paramedik Penjagaan Utama";"Primary Care Paramedic";2020;"224105";2013;"224105"
"";"225101";"Pegawai Veterinar Gred GV41";"Veterinary Officer Grade GV41";2020;"225101";2013;"225101"
"";"225102";"Pakar Veterinar";"Veterinarian";2020;"225102";2013;"225102"
"";"225103";"Pakar Epidemiologi Veterinar";"Veterinary Epidemiologist";2020;"225103";2013;"225103"
"";"225104";"Pakar Bedah Veterinar";"Veterinary Surgeon";2020;"225104";2013;"225104"
"";"225105";"Pakar Veterinar, Kesihatan Awam";"Public Health Veterinarian";2020;"225105";2013;"225105"
"";"225106";"Pakar Veterinar, Pusat Sembelihan";"Abattoir Veterinarian";2020;"225106";2013;"225106"
"";"225107";"Pakar Veterinar, Pembedahan";"Veterinarian, Surgery";2020;"225107";2013;"225107"
"";"225108";"Pegawai Veterinar";"Veterinary Officer";2020;"225108";2013;"225108"
"";"226101";"Pegawai Pergigian Gred UG41";"Dental Officer Grade UG41";2020;"226101";2013;"226101"
"";"226102";"Doktor Pergigian";"Dentist";2020;"226102";2013;"226102"
"";"226103";"Doktor Pergigian Pedodontik";"Dentist, Pedodontistry";2020;"226103";2013;"226103"
"";"226104";"Pakar Pedodontik";"Paedodontist";2020;"226104";2013;"226104"
"";"226105";"Doktor Pergigian Ortodontik";"Dentist, Orthodontistry";2020;"226105";2013;"226105"
"";"226106";"Pakar Ortodontik";"Orthodontist";2020;"226106";2013;"226106"
"";"226107";"Doktor Pergigian Prostodontik";"Dentist, Prosthodontistry";2020;"226107";2013;"226107"
"";"226108";"Pakar Prostodontik";"Prosthodontist";2020;"226108";2013;"226108"
"";"226109";"Doktor Pergigian Periodontik";"Dentist, Periodontistry";2020;"226109";2013;"226109"
"";"226110";"Pakar Periodontik";"Periodontist";2020;"226110";2013;"226110"
"";"226111";"Doktor Pergigian Pembedahan Mulut";"Dentist, Oral Surgery";2020;"226111";2013;"226111"
"";"226112";"Pakar Bedah Mulut, Pergigian";"Oral Dentistry Surgeon";2020;"226112";2013;"226112"
"";"226113";"Stomatologist";"Stomatologist";2020;"226113";2013;"226113"
"";"226114";"Pengamal Pergigian";"Dental Practitioner";2020;"226114";2013;"226114"
"";"226115";"Pakar Bedah Pergigian";"Dental Surgeon";2020;"226115";2013;"226115"
"";"226116";"Pakar Endodontik";"Endodontist";2020;"226116";2013;"226116"
"";"226117";"Pakar Bedah Mulut dan Maksilofasial";"Oral and Maxillofacial Surgeon";2020;"226117";2013;"226117"
"";"226118";"Ahli Patologi Mulut";"Oral Pathologist";2020;"226118";2013;"226118"
"";"226201";"Pegawai Farmasi Gred UF41";"Pharmacist Grade UF41";2020;"226201";2013;"226201"
"";"226202";"Ahli Farmasi";"Pharmacist";2020;"226202";2013;"226202"
"";"226203";"Ahli Farmasi Perindustrian";"Industrial Pharmacist";2020;"226203";2013;"226203"
"";"226204";"Ahli Farmasi Runcit";"Retail Pharmacist";2020;"226204";2013;"226204"
"";"226205";"Ahli Farmasi Hospital";"Hospital Pharmacist";2020;"226205";2013;"226205"
"";"226206";"Ahli Kimia Pendispensan";"Dispensing Chemist";2020;"226206";2013;"226206"
"";"226207";"Pegawai Farmasi Gred UF44";"Pharmacist Grade UF44";2020;"226207";2013;"226207"
"";"226208";"Juruanalisis Farmakokinetik";"Pharmacokinetic Analyst";2020;"226208";2013;"226208"
"";"226301";"Pegawai Kesihatan Persekitaran Gred U41";"Environmental Health Officer Grade U41";2020;"226301";2013;"226301"
"";"226302";"Pegawai Hal Ehwal Buruh - Kesihatan dan Keselamatan Pekerjaan";"Labour Affairs Officer - Occupational Safety and Health";2020;"226302";2013;"226302"
"";"226303";"Pegawai Sanitasi";"Sanitarian";2020;"226303";2013;"226303"
"";"226304";"Ahli Teknologi Pengurusan Sisa Berbahaya";"Hazardous Waste Management Technologist";2020;"226304";2013;"226304"
"";"226305";"Pegawai Standard Buruh - Kesihatan dan Keselamatan Pekerjaan";"Labour Standards Officer - Occupational Safety and Health";2020;"226305";2013;"226305"
"";"226306";"Pegawai Kesihatan dan Keselamatan Pekerjaan";"Occupational  Health and Safety Officer";2020;"226306";2013;"226306"
"";"226307";"Pegawai Penguatkuasaan Kesihatan Persekitaran";"Environmental Health Enforcement Officer";2020;"226307";2013;"226307"
"";"226308";"Ahli Teknologi Kesihatan dan Keselamatan Persekitaran";"Environmental Safety and Health Technologist";2020;"226308";2013;"226308"
"";"226309";"Pegawai Kesihatan Persekitaran";"Environmental Health Officer";2020;"226309";2013;"226309"
"";"226310";"Pegawai Persekitaran";"Environmental Officer";2020;"226310";2013;"226310"
"";"226311";"Pegawai Kesihatan dan Keselamatan";"Safety and Health Officer";2020;"226311";2013;"226311"
"";"226312";"Ahli Teknologi Kesihatan dan Keselamatan";"Safety and Health Technologist";2020;"226312";2013;"226312"
"";"226313";"Pegawai Kesihatan Industri";"Industrial Health Officer";2020;"226313";2013;"226313"
"";"226314";"Pegawai Keselamatan Industri - Kesihatan dan Keselamatan Pekerjaan";"Industrial Safety Officer - Occupational Safety and Health";2020;"226314";2013;"226314"
"";"226315";"Pegawai Keselamatan dan Kesihatan Pekerjaan";"Occupational Safety and Health Officer";2020;"226315";2013;"226315"
"";"226316";"Pegawai Kesihatan Pekerjaan";"Occupational Health Officer";2020;"226316";2013;"226316"
"";"226317";"Ahli Teknologi Kebersihan Pekerjaan";"Occupational Hygiene Technologist";2020;"226317";2013;"226317"
"";"226318";"Pegawai Keselamatan Pekerjaan";"Occupational Safety Officer";2020;"226318";2013;"226318"
"";"226319";"Pegawai Kuarantin - Kesihatan Awam";"Quarantine Officer - Public Health";2020;"226319";2013;"226319"
"";"226320";"Penasihat Kesihatan dan Keselamatan Pekerjaan";"Occupational Safety and Health  Adviser";2020;"226320";2013;"226320"
"";"226321";"Penjaga Kesihatan Pekerjaan";"Occupational Hygienist";2020;"226321";2013;"226321"
"";"226322";"Pakar Lindungan Radiasi";"Radiation Protection Expert";2020;"226322";2013;"226322"
"";"226323";"Pegawai Keselamatan dan Kesihatan Alam Sekitar ";"Safety and Health Environmental Officer ";2020;"226323";2013;"226323"
"";"226324";"Penguji Gas Bertauliah";"Authorised Gas Tester";2020;"226324";2013;"226324"
"";"226325";"Pengapit Kualiti Udara Dalaman (IAQ)";"Indoor Air Quality (IAQ) Assessor";2020;"226325";2013;"226325"
"";"226326";"Orang Yang Kompeten Bunyi Bising";"Noise Competent Person";2020;"226326";2013;"226326"
"";"226327";"Pengapit Kimia";"Chemical Assessor";2020;"226327";2013;"226327"
"";"226328";"Orang Kompeten Pengurusan Sisa";"Waste Management Competence Person";2020;"226328";2013;"226328"
"";"226329";"Juruaudit Bangunan";"Building Auditor";2020;"226329";2013;"226329"
"";"226330";"Pegawai Teknologi Makanan Gred C41";"Food Technology Officer Grade C41";2020;"226330";2013;"226330"
"";"226331";"Eksekutif Halal";"Halal Executive";2020;"226331";2013;"226331"
"";"226332";"Eksekutif Halal, Pengilangan Makanan Halal";"Halal Executive, Halal Food Manufacturing";2020;"226332";2013;"226332"
"";"226333";"Eksekutif Halal, Rumah Sembelih";"Halal Executive, Slaughterhouse";2020;"226333";2013;"226333"
"";"226334";"Eksekutif Halal, Pemprosesan Daging";"Halal Executive, Meat Processing";2020;"226334";2013;"226334"
"";"226335";"Eksekutif Halal, Operasi Logistik";"Halal Executive, Logistics Operation";2020;"226335";2013;"226335"
"";"226336";"Eksekutif Halal, Pengeluaran Ternakan Halal";"Halal Executive, Halal Livestock Production";2020;"226336";2013;"226336"
"";"226337";"Ahli Teknologi Makanan dan Minuman";"Food and Drinks Technologist";2020;"226337";2013;"226337"
"";"226338";"Ahli Teknologi Makanan";"Food Technologist";2020;"226338";2013;"226338"
"";"226339";"Ahli Teknologi Makanan, Pengilangan Makanan Halal";"Food Technologist, Halal Food Manufacturing";2020;"226339";2013;"226339"
"";"226340";"Pegawai Penguatkuasaan, Industri Halal";"Enforcement Officer, Halal Industry";2020;"226340";2013;"226340"
"";"226341";"Jurutera Tapak Pelupusan";"Landfill Engineer";2020;"226341";2013;"226341"
"";"226342";"Perunding Teknikal Geobahaya";"Geohazard Technical Consultant";2020;"226342";2013;"226342"
"";"226343";"Orang Yang Kompeten Lif";"Lift Competent Person";2020;"226343";2013;"226343"
"";"226344";"Orang Kompeten Major Hazard";"Major Hazard Competent Person";2020;"226344";2013;"226344"
"";"226345";"Penaksir Risiko Bising";"Noise Risk Assessor";2020;"226345";2013;"226345"
"";"226346";"Eksekutif Persekitaran, Kesihatan dan Keselamatan ";"Environmental, Safety and Health Executive";2020;"226346";2013;"226346"
"";"226347";"Jurutera Kualiti, Alam Sekitar dan Keselamatan & Kesihatan (QES)";"Quality, Environment and Safety & Health (QESH) Engineer";2020;"226347";2013;"226347"
"";"226401";"Pegawai Pemulihan Perubatan Gred U41";"Medical Rehabilitation Officer Grade U41";2020;"226401";2013;"226401"
"";"226402";"Jurupulih Perubatan";"Medical Therapist";2020;"226402";2013;"226402"
"";"226403";"Jurupulih Urutan";"Massage Healer";2020;"226403";2013;"226403"
"";"226404";"Jurupulih Fizikal";"Physical Therapist";2020;"226404";2013;"226404"
"";"226405";"Jurupulih Otot";"Mascular Therapist";2020;"226405";2013;"226405"
"";"226406";"Tukang Urut Jurupulih Anggota";"Physiotherapy Masseur";2020;"226406";2013;"226406"
"";"226407";"Tukang Urut Terapeutik";"Therapeutic Masseur";2020;"226407";2013;"226407"
"";"226408";"Jurupulih Kesihatan";"Health Therapist";2020;"226408";2013;"226408"
"";"226409";"Juruterapi Fizikal Geriatrik";"Geriatric Physical Therapist";2020;"226409";2013;"226409"
"";"226410";"Juruterapi Fizikal Pediatrik";"Paediatric Physical Therapist";2020;"226410";2013;"226410"
"";"226411";"Juruterapi Fizikal Ortopedik";"Orthopaedic Physical Therapist";2020;"226411";2013;"226411"
"";"226412";"Pengajar Jurupulih Anggota";"Instructor, Physiotherapist";2020;"226412";2013;"226412"
"";"226413";"Pegawai Jurupulih Anggota Gred 23";"Physiotherapy Officer Grade 23";2020;"226413";2013;"226413"
"";"226414";"Jurupulih Anggota";"Physiotherapist";2020;"226414";2013;"226414"
"";"226501";"Pegawai Dietetik Gred U41";"Dietetics Officer Grade U41";2020;"226501";2013;"226501"
"";"226502";"Pakar Dietetik";"Dietician";2020;"226502";2013;"226502"
"";"226503";"Pakar Dietetik Hospital";"Hospital Dietician";2020;"226503";2013;"226503"
"";"226504";"Pakar Dietetik Kesihatan Awam";"Public Health Dietician";2020;"226504";2013;"226504"
"";"226505";"Pakar Dietetik Terapeutik";"Therapeutic Dietician";2020;"226505";2013;"226505"
"";"226506";"Pakar Nutrisi";"Nutritionist";2020;"226506";2013;"226506"
"";"226507";"Pakar Nutrisi Haiwan";"Animal Nutritionist";2020;"226507";2013;"226507"
"";"226508";"Pakar Nutrisi Kesihatan Awam";"Public Health Nutritionist";2020;"226508";2013;"226508"
"";"226509";"Pakar Nutrisi Penyelidikan";"Research Nutritionist";2020;"226509";2013;"226509"
"";"226510";"Perunding Dietetik";"Dietetic Consultant";2020;"226510";2013;"226510"
"";"226511";"Perunding Pemprosesan Makanan";"Food Processing Consultant";2020;"226511";2013;"226511"
"";"226512";"Pakar Dietetik Klinik";"Clinical Dietician";2020;"226512";2013;"226512"
"";"226513";"Pakar Dietetik Penyajian Makanan";"Food Serving Dietician";2020;"226513";2013;"226513"
"";"226514";"Pegawai Penyediaan Makanan Gred C41";"Food Preparation Officer Grade C41";2020;"226514";2013;"226514"
"";"226515";"Pegawai Dietetik";"Dietetics Officer";2020;"226515";2013;"226515"
"";"226516";"Ahli Nutrisi Penyelidikan dan Pembangunan ";"Aqua Nutrionist Research and Development";2020;"226516";2013;"226516"
"";"226601";"Pegawai Audiologi";"Audiologists";2020;"226601";2013;"226601"
"";"226602";"Jurupulih Pertuturan";"Speech Therapist";2020;"226602";2013;"226602"
"";"226603";"Pakar Ortoepi";"Orthoepist";2020;"226603";2013;"226603"
"";"226604";"Pakar Ortofoni";"Orthophonist";2020;"226604";2013;"226604"
"";"226605";"Jurupulih Bahasa";"Language Therapist";2020;"226605";2013;"226605"
"";"226606";"Ahli Patologi Pertuturan";"Speech Pathologist";2020;"226606";2013;"226606"
"";"226701";"Pegawai Optometri Gred U41";"Optometry Officer Grade U41";2020;"226701";2013;"226701"
"";"226702";"Pakar Optometri";"Optometrist";2020;"226702";2013;"226702"
"";"226703";"Pakar Optik";"Optician";2020;"226703";2013;"226703"
"";"226704";"Pakar Optik Oftalmik";"Ophthalmic Optician";2020;"226704";2013;"226704"
"";"226705";"Pakar Ortoptik";"Orthoptist";2020;"226705";2013;"226705"
"";"226801";"Jurupulih Pekerjaan";"Occupational Therapist";2020;"226801";2013;"226801"
"";"226802";"Pegawai Jurupulih Kerja Gred 23";"Occupational Therapy Officer Grade 23";2020;"226802";2013;"226802"
"";"226803";"Pengurus Kes Gred 23";"Case Manager Grade 23";2020;"226803";2013;"226803"
"";"226901";"Juru X-Ray Gred U41";"X-Ray Technician Grade U41";2020;"226901";2013;"226901"
"";"226902";"Pengajar Gred U41";"Instructor Grade U41";2020;"226902";2013;"226902"
"";"226903";"Jurupulih Orang Buta";"Blind Therapist";2020;"226903";2013;"226903"
"";"226904";"Perfusionist";"Perfusionist";2020;"226904";2013;"226904"
"";"226905";"Penolong Pegawai Perubatan Gred U41";"Assistant Medical Officer Grade U41";2020;"226905";2013;"226905"
"";"226906";"Chiropractor";"Chiropractor";2020;"226906";2013;"226906"
"";"226907";"Osteopath";"Osteopath";2020;"226907";2013;"226907"
"";"226908";"Chiropodist";"Chiropodist";2020;"226908";2013;"226908"
"";"226909";"Penyelaras Ujian Klinikal";"Clinical Trials Coordinator";2020;"226909";2013;"226909"
"";"226910";"Juruanalisis Penjagaan Kesihatan";"Healthcare Analyst";2020;"226910";2013;"226910"
"";"231101";"Pensyarah Universiti Gred DS45";"University Lecturer Grade DS45";2020;"231101";2013;"231101"
"";"231102";"Pensyarah Perubatan Gred DU51P";"Medical Lecturer Grade DU51P";2020;"231102";2013;"231102"
"";"231103";"Pensyarah UiTM Gred DM41";"UiTM Lecturer Grade DM41";2020;"231103";2013;"231103"
"";"231104";"Penolong Pensyarah UiTM Gred DM29";"UiTM Assistant Lecturer Grade DM29";2020;"231104";2013;"231104"
"";"231105";"Pensyarah Pergigian Gred DUG51P";"Dental Lecturer Grade DUG51P";2020;"231105";2013;"231105"
"";"231106";"Pegawai Pendidikan Pengajian Tinggi Gred DH41";"Higher Learning Education Officer Grade DH41";2020;"231106";2013;"231106"
"";"231107";"Pegawai Pendidikan Pengajian Tinggi Gred DH29";"Higher Learning Education Officer Grade DH29";2020;"231107";2013;"231107"
"";"231108";"Pensyarah";"Lecturer";2020;"231108";2013;"231108"
"";"231109";"Tutor";"Tutor";2020;"231109";2013;"231109"
"";"231110";"Profesor";"Professor";2020;"231110";2013;"231110"
"";"231111";"Pensyarah Kolej";"Lecturer, College";2020;"231111";2013;"231111"
"";"231112";"Pensyarah Politeknik";"Lecturer, Polytechnic";2020;"231112";2013;"231112"
"";"231113";"Pensyarah Universiti";"Lecturer, University";2020;"231113";2013;"231113"
"";"231114";"Profesor Universiti";"Professor, University";2020;"231114";2013;"231114"
"";"231115";"Profesor Kolej";"Professor, College";2020;"231115";2013;"231115"
"";"231116";"Tutor Universiti";"Tutor, University";2020;"231116";2013;"231116"
"";"231117";"Pensyarah Farmasi Gred DUF45";"Pharmacy Lecturer Grade DUF45";2020;"231117";2013;"231117"
"";"231118";"Pegawai Pendidikan Pengajian Tinggi Gred DH31";"Higher Learning Education Officer Grade DH31";2020;"231118";2013;"231118"
"";"231119";"Pegawai Pendidikan Pengajian Tinggi Gred DH33";"Higher Learning Education Officer Grade DH33";2020;"231119";2013;"231119"
"";"231120";"Pegawai Pendidikan Pengajian Tinggi Gred DH39";"Higher Learning Education Officer Grade DH39";2020;"231120";2013;"231120"
"";"231121";"Pegawai Pendidikan Pengajian Tinggi Gred DH43";"Higher Learning Education Officer Grade DH43";2020;"231121";2013;"231121"
"";"231122";"Pegawai Pendidikan Pengajian Tinggi Gred DH47";"Higher Learning Education Officer Grade DH47";2020;"231122";2013;"231122"
"";"231123";"Pegawai Pendidikan Pengajian Tinggi Gred DH51";"Higher Learning Education Officer Grade DH51";2020;"231123";2013;"231123"
"";"231124";"Pegawai Pendidikan Pengajian Tinggi Gred DH53";"Higher Learning Education Officer Grade DH53";2020;"231124";2013;"231124"
"";"231125";"Pensyarah UiTM Gred DM45";"UiTM Lecturer Grade DM45";2020;"231125";2013;"231125"
"";"231126";"Pensyarah UiTM Gred DM51";"UiTM Lecturer Grade DM51";2020;"231126";2013;"231126"
"";"231127";"Pensyarah UiTM Gred DM53";"UiTM Lecturer Grade DM53";2020;"231127";2013;"231127"
"";"231128";"Pensyarah Universiti Gred DS51";"University Lecturer Grade DS51";2020;"231128";2013;"231128"
"";"231129";"Pensyarah Universiti Gred DS53";"University Lecturer Grade DS53";2020;"231129";2013;"231129"
"";"231130";"Pensyarah Perubatan Gred DU51";"Medical Lecturer Grade DU51";2020;"231130";2013;"231130"
"";"231131";"Pensyarah Perubatan Gred DU53";"Medical Lecturer Grade DU53";2020;"231131";2013;"231131"
"";"231132";"Pensyarah Pergigian Gred DUG51";"Dental Lecturer Grade DUG51";2020;"231132";2013;"231132"
"";"231133";"Pensyarah Pergigian Gred DUG53";"Dental Lecturer Grade DUG53";2020;"231133";2013;"231133"
"";"231134";"Pensyarah Farmasi Gred DUF51";"Pharmacy Lecturer Grade DUF51";2020;"231134";2013;"231134"
"";"231135";"Pensyarah Farmasi Gred DUF53";"Pharmacy Lecturer Grade DUF53";2020;"231135";2013;"231135"
"";"231136";"Pensyarah UiTM Gred Khas C";"UiTM Lecturer Grade Khas C";2020;"231136";2013;"231136"
"";"231137";"Pensyarah Universiti Gred Khas C";"University Lecturer Grade Khas C";2020;"231137";2013;"231137"
"";"231138";"Pensyarah Perubatan Gred DU55";"Medical Lecturer Grade DU55";2020;"231138";2013;"231138"
"";"231139";"Pensyarah Perubatan Gred Khas C";"Medical Lecturer Grade Khas C";2020;"231139";2013;"231139"
"";"231140";"Pensyarah Pergigian Gred DUG55";"Dental Lecturer Grade DUG55";2020;"231140";2013;"231140"
"";"231141";"Pensyarah Pergigian Gred Khas C";"Dental Lecturer Grade Khas C";2020;"231141";2013;"231141"
"";"231142";"Pensyarah Farmasi Gred Khas C";"Pharmacy Lecturer Grade Khas C";2020;"231142";2013;"231142"
"";"231143";"Pensyarah Multimedia";"Multimedia Lecturer";2020;"231143";2013;"231143"
"";"232101";"Guru Teknik";"Teacher, Technic";2020;"232101";2013;"232101"
"";"232102";"Guru Vokasional";"Teacher, Vocational";2020;"232102";2013;"232102"
"";"233101";"Pegawai Perkhidmatan Pendidikan Siswazah Gred DG41";"Graduate Education Services Officer Grade DG41";2020;"233101";2013;"233101"
"";"233102";"Guru Pendidikan Menengah";"Secondary Education Teacher";2020;"233102";2013;"233102"
"";"233103";"Pegawai Guru Siswazah";"Graduate Teacher Officer";2020;"233103";2013;"233103"
"";"233104";"Guru Pra-universiti";"Pre-University Teacher";2020;"233104";2013;"233104"
