"";"C";"13940";"Pembuatan bagi tali-temali, tali, tali pintal dan jaring";"Manufacture of cordage, rope, twine and netting";"13940"
"";"C";"13990";"Pembuatan tekstil lain t.t.t.l.";"Manufacture of other textiles n.e.c.";"13990"
"";"C";"14101";"Pembuatan pakaian spesifik";"Manufacture of specific wearing apparel";"14101"
"";"C";"14102";"Pembuatan pakaian";"Manufacture of clothings";"14102"
"";"C";"14103";"Jahitan pakaian tempahan";"Custom tailoring";"14103"
"";"C";"14109";"Pembuatan aksesori pakaian lain";"Manufacture of other clothing accessories";"14109"
"";"C";"14200";"Pembuatan artikel daripada kulit bulu";"Manufacture of articles made of fur skins";"14200"
"";"C";"14300";"Pembuatan pakaian yang dikait dan dikrusye";"Manufacture of knitted and crocheted apparel";"14300"
"";"C";"15110";"Penyamakan dan pembersihan kulit| pembersihan dan pewarnaan bulu";"Tanning and dressing of leather| dressing and dyeing of fur";"15110"
"";"C";"15120";"Pembuatan bagasi, beg tangan dan seumpamanya, pelana dan abah-abah daripada pelbagai bahan";"Manufacture of luggage, handbags and the like, saddlery and harness of any material";"15120"
"";"C";"15201";"Pembuatan kasut kulit";"Manufacture of leather footwear";"15201"
"";"C";"15202";"Pembuatan kasut plastik";"Manufacture of plastic footwear";"15202"
"";"C";"15203";"Pembuatan kasut getah";"Manufacture of rubber footwear";"15203"
"";"C";"15209";"Pembuatan kasut lain t.t.t.l.";"Manufacture of other footwear n.e.c.";"15209"
"";"C";"16100";"Pengilangan dan pengetaman kayu";"Sawmilling and planing of wood";"16100"
"";"C";"16211";"Pembuatan kepingan venier dan papan lapis";"Manufacture of veneer sheets and plywood";"16211"
"";"C";"16212";"Pembuatan papan partikel dan papan gentian";"Manufacture of particle board and fibreboard";"16212"
"";"C";"16221";"Pembuatan kayu untuk jurubina";"Manufacture of builders' carpentry";"16221"
"";"C";"16222";"Pembuatan produk tanggam kayu";"Manufacture of joinery wood products";"16222"
"";"C";"16230";"Pembuatan bekas kayu";"Manufacture of wooden containers";"16230"
"";"C";"16291";"Pembuatan kayu arang";"Manufacture of wood charcoal";"16291"
"";"C";"16292";"Pembuatan produk kayu lain, rotan, artikel gabus, jerami dan bahan jalinan";"Manufacture of other products of wood, cane, articles of cork, straw and plaiting materials";"16292"
"";"C";"17010";"Pembuatan pulpa, kertas dan kertas tebal";"Manufacture of pulp, paper and paperboard";"17010p"
"";"C";"17020";"Pembuatan kertas gelugur dan kertas tebal dan bekas daripada kertas dan kertas tebal";"Manufacture of corrugated paper and paperboard and of containers of paper and paperboard";"17020"
"";"C";"17091";"Pembuatan sampul surat dan kad surat";"Manufacture of envelopes and letter-card";"17091"
"";"C";"17092";"Pembuatan kertas kegunaan rumah dan pembersih peribadi";"Manufacture of household and personal hygiene paper";"17092"
"";"C";"17093";"Pembuatan kertas bergam atau pelekat berjalur atau bergulung dan label dan kertas dinding";"Manufacture of gummed or adhesive paper in strips or rolls and labels and wall paper";"17093"
"";"C";"17094";"Pembuatan patung, barangan kertas upacara pengebumian, kertas colok";"Manufacture of effigies, funeral paper goods, joss paper";"17094"
"";"C";"17099";"Pembuatan artikel kertas dan kertas tebal lain yang t.t.t.l.";"Manufacture of other articles of paper and paperboard n.e.c.";"17010p, 17099"
"";"C";"18110";"Pencetakan";"Printing";"18110"
"";"C";"18120";"Aktiviti perkhidmatan berkaitan pencetakan";"Service activities related to printing";"18120"
"";"C";"18200";"Penerbitan semula media rakaman";"Reproduction of recorded media";"18200"
"";"C";"19100";"Pembuatan produk ketuhar kok";"Manufacture of coke oven products";"19100"
"";"C";"19201";"Pembuatan produk petroleum bertapis| pembuatan produk bahan api fosil";"Manufacture of refined petroleum products| manufacture of fossil fuel products";"19201"
"";"C";"19202";"Pembuatan produk biodiesel";"Manufacture of bio-diesel products";"19202"
"";"C";"20111";"Pembuatan gas perindustrian atau perubatan bukan organik dalam bentuk cecair atau mampat";"Manufacture of liquefied or compressed inorganic industrial or medical gases";"20111"
"";"C";"20112";"Pembuatan bahan kimia organik asas";"Manufacture of basic organic chemicals";"20112"
"";"C";"20113";"Pembuatan sebatian bukan organik";"Manufacture of inorganic compounds";"20113"
"";"C";"20119";"Pembuatan kimia asas lain t.t.t.l.";"Manufacture of other basic chemicals n.e.c.";"20119"
"";"C";"20121";"Pembuatan baja";"Manufacture of fertilizers";"20121"
"";"C";"20129";"Pembuatan produk campuran nitrogen";"Manufacture of associated nitrogen products";"20129"
"";"C";"20131";"Pembuatan plastik dalam bentuk primer";"Manufacture of plastics in primary forms";"20131"
"";"C";"20132";"Pembuatan getah sintetik dalam bentuk primer";"Manufacture of synthetic rubber in primary forms";"20132"
"";"C";"20133";"Pembuatan campuran getah sintetik dan getah asli atau getah - seperti perekat";"Manufacture of mixtures of synthetic rubber and natural rubber or rubber - like gums";"20133"
"";"C";"20210";"Pembuatan racun perosak dan produk agrokimia lain";"Manufacture of pesticides and other agrochemical products";"20210"
"";"C";"20221";"Pembuatan cat, varnis dan penyadur seumpamanya, dan mastik";"Manufacture of paints, varnishes and similar coatings ink and mastics";"20221"
"";"C";"20222";"Pembuatan dakwat cetak";"Manufacture of printing ink";"20222"
"";"C";"20231";"Pembuatan sabun dan bahan pencuci, penyediaan membersih dan mengilat";"Manufacture of soap and detergents, cleaning and polishing preparations";"20231"
"";"C";"20232";"Pembuatan minyak wangi dan persediaan tandas";"Manufacture of perfumes and toilet preparations";"20232"
"";"C";"20291";"Pembuatan plat fotografi, filem,  kertas pemeka(sensitized paper) dan bahan lain yang tidak terdedah kepada pemekaan";"Manufacture of photographic plates, films, sensitized paper and other sensitized unexposed materials";"20291"
"";"C";"20292";"Pembuatan dakwat menulis dan melukis";"Manufacture of writing and drawing ink";"20292"
"";"C";"20299";"Pembuatan produk kimia lain t.t.t.l.";"Manufacture of other chemical products n.e.c.";"20299p"
"";"C";"20300";"Pembuatan gentian buatan manusia";"Manufacture of man-made fibres";"20300"
"";"C";"21001";"Pembuatan bahan aktif perubatan untuk digunakan oleh bidang farmakologi dalam pembuatan ubat-ubatan";"Manufacture of medicinal active substances to be used for their pharmacological properties in the manufacture of medicaments";"21001"
"";"C";"21002";"Pemprosesan darah";"Processing of blood";"21002"
"";"C";"21003";"Pembuatan ubat-ubatan";"Manufacture of medicaments";"21003"
"";"C";"21004";"Pembuatan produk kimia bagi pencegah kehamilan";"Manufacture of chemical contraceptive products";"21004"
"";"C";"21005";"Pembuatan penyediaan diagnosis perubatan";"Manufacture of medical diagnostic preparation";"21005"
"";"C";"21006";"Pembuatan bahan diagnosis in-vivo radioaktif";"Manufacture of radioactive in-vivo diagnostic substances";"21006"
"";"C";"21007";"Pembuatan farmaseutikal bioteknologi";"Manufacture of biotech pharmaceuticals";"21007"
"";"C";"21008";"Pembuatan ubat herba";"Manufacture of herbal medicine";"21009p"
"";"C";"21009";"Pembuatan produk farmaseutikal lain, kimia perubatan dan botani t.t.t.l.";"Manufacture of other pharmaceuticals, medicinal chemical and botanical products n.e.c.";"21009p"
"";"C";"22111";"Pembuatan tayar getah";"Manufacture of rubber tyres";"22111"
"";"C";"22112";"Pembuatan bunga tayar yang boleh ditukar ganti dan tayar celup";"Manufacture of interchangeable tyre treads and retreading rubber tyres";"22112"
"";"C";"22191";"Pembuatan produk lain daripada getah asli atau sintetik, tidak divulkan, divulkan atau dikeraskan";"Manufacture of other products of natural or synthetic rubber, unvulcanized, vulcanized or hardened";"22191"
"";"C";"22192";"Pembuatan sarung tangan getah";"Manufacture of rubber gloves";"22192"
"";"C";"22193";"Pengilangan semula getah dan pemprosesan susu getah";"Rubber remilling and latex processing";"22193"
"";"C";"22199";"Pembuatan produk getah lain yang t.t.t.l.";"Manufacture of other rubber products n.e.c";"22199"
"";"C";"22201";"Pembuatan produk plastik separa siap";"Manufacture of semi-manufactures of plastic products";"22201"
"";"C";"22202";"Pembuatan produk plastik siap";"Manufacture of finished plastic products";"22202"
"";"C";"22203";"Pembuatan artikel plastik untuk pembungkusan barangan";"Manufacture of plastic articles for the packing of goods";"22203"
"";"C";"22204";"Pembuatan barangan plastik jurubina";"Manufacture of builders' plastic ware";"22204"
"";"C";"22205";"Pembuatan pinggan mangkuk, peralatan dapur dan barangan tandas daripada plastik";"Manufacture of plastic tableware, kitchenware and toilet articles";"22205"
"";"C";"22209";"Pembuatan pelbagai produk plastik t.t.t.l.";"Manufacture of diverse plastic products n.e.c.";"22209"
"";"C";"23101";"Pembuatan kaca rata, termasuk kaca rata berdawai, berwarna atau sedikit berwarna";"Manufacture of flat glass, including wired, coloured or tinted flat glass";"23101"
"";"C";"23102";"Pembuatan barangan kaca makmal, barangan kesihatan atau farmaseutikal";"Manufacture of laboratory, hygienic or pharmaceutical glassware";"23102"
"";"C";"23109";"Pembuatan produk kaca lain t.t.t.l.";"Manufacture of other glass products n.e.c.";"23109"
"";"C";"23911";"Pembuatan mortar refraktori dan konkrit";"Manufacture of refractory mortars and concretes";"23911"
"";"C";"23912";"Pembuatan barangan seramik refraktori";"Manufacture of refractory ceramic goods";"23912"
"";"C";"23921";"Pembuatan seramik bukan refraktori";"Manufacture of non-refractory ceramic";"23921"
"";"C";"23929";"Pembuatan lain-lain bahan binaan dari tanah liat";"Manufacture of other clay building materials";"23929p"
"";"C";"23930";"Pembuatan produk porselin dan seramik lain";"Manufacture of other porcelain and ceramic products";"23929p, 23930"
"";"C";"23941";"Pembuatan simen hidraulik";"Manufacture of hydraulic cement";"23941"
"";"C";"23942";"Pembuatan kapur dan plaster";"Manufacture of lime and plaster";"23942"
"";"C";"23951";"Pembuatan konkrit dan mortar siap bancuh dan bancuhan kering";"Manufacture of ready-mix and dry-mix concrete and mortars";"23951"
"";"C";"23952";"Pembuatan konkrit pratuangan, simen atau artikel batu buatan yang digunakan dalam pembinaan";"Manufacture of precast concrete, cement or artificial stone articles for use in construction";"23952"
"";"C";"23953";"Pembuatan komponen struktur pasang siap untuk bangunan atau kejuruteraan awam dari simen, batu atau konkrit buatan";"Manufacture of prefabricated structural components for building or civil engineering of cement, concrete or artificial stone";"23953"
"";"C";"23959";"Pembuatan artikel konkrit, simen dan plaster lain t.t.t.l.";"Manufacture of other articles of concrete, cement and plaster n.e.c.";"23959"
"";"C";"23960";"Pemotongan, pembentukan dan kemasan batu";"Cutting, shaping and finishing of stone";"23960"
"";"C";"23990";"Pembuatan produk mineral bukan logam lain t.t.t.l.";"Manufacture of other non-metallic mineral products n.e.c.";"23990"
"";"C";"24101";"Pengeluaran jongkong besi dan spiegeleisen dalam bentuk jongkong, blok atau dalam bentuk asal lain";"Production of pig iron and spiegeleisen in pigs, blocks, or other primary forms";"24101"
"";"C";"24102";"Pengeluaran batang dan rod keluli tahan karat atau keluli aloi lain";"Production of bars and rods of stainless steel or other alloy steel";"24102"
"";"C";"24103";"Pembuatan tiub tidak berkelim, dengan penggelekan, picitan atau tempaan panas atau dengan tempaan atau penggelekan sejuk";"Manufacture of seamless tubes, pipes and hollow profiles of steel, by hot rolling, hot extrusion or hot drawing, or by cold drawing or cold rolling";"24103"
"";"C";"24104";"Pembuatan kelengkapan tiub keluli";"Manufacture of tube fittings of steel";"24104"
"";"C";"24109";"Pembuatan produk besi dan keluli asas lain t.t.t.l.";"Manufacture of other basic iron and steel products n.e.c.";"24109"
"";"C";"24201";"Peleburan timah";"Tin smelting";"24201"
"";"C";"24202";"Pengeluaran aluminium daripada alumina";"Production of aluminium from alumina";"24202"
"";"C";"24209";"Pembuatan logam berharga asas lain dan logam bukan ferus lain t.t.t.l.";"Manufacture of other basic precious and other non-ferrous metals n.e.c.";"24209"
"";"C";"24311";"Pengacuan besi";"Casting of iron";"24311"
"";"C";"24312";"Pengacuan keluli";"Casting of steel";"24312"
"";"C";"24320";"Pengacuan logam bukan ferus";"Casting of non-ferrous metals";"24320"
"";"C";"25111";"Pembuatan kerangka kerja perindustrian daripada logam";"Manufacture of industrial frameworks in metal";"25111"
"";"C";"25112";"Pembuatan bangunan pasang siap terutamanya daripada logam";"Manufacture of prefabricated buildings mainly of metal";"25112"
"";"C";"25113";"Pembuatan pintu, tingkap dan bingkai, penutup tingkap dan pintu pagar daripada logam";"Manufacture of metal doors, windows and their frames, shutters and gates";"25113"
"";"C";"25119";"Pembuatan produk struktur logam lain";"Manufacture of other structural metal products";"25119"
"";"C";"25120";"Pembuatan tangki, takungan dan kontena daripada logam";"Manufacture of tanks, reservoirs and containers of metal";"25120"
"";"C";"25130";"Pembuatan penjana wap, kecuali dandang pemanasan air berpusat";"Manufacture of steam generators, except central heating hot water boilers";"25130"
"";"C";"25200";"Pembuatan senjata dan peluru";"Manufacture of weapons and ammunition";"25200"
"";"C";"25910";"Tempaan, tekanan, hentakan dan bentuk gelekan logam| serbuk metalurgi";"Forging, pressing, stamping and roll-forming of metal";"25910"
"";"C";"25920";"Rawatan dan penyalutan logam| menggunakan mesin";"Treatment and coating of metals| machining";"25920"
"";"C";"25930";"Pembuatan kutleri, alatan pertukangan tangan dan perkakasan am";"Manufacture of cutlery, hand tools and general hardware";"25930"
"";"C";"25991";"Pembuatan tin dan bekas logam untuk produk makanan dan minuman, tiub dan kotak boleh dilipat";"Manufacture of tins and cans for food products, collapsible tubes and boxes";"25991"
"";"C";"25992";"Pembuatan kabel, plaited bands (jalur/pita berpintal) dan artikel seumpamanya daripada logam";"Manufacture of metal cable, plaited bands and similar articles";"25992"
"";"C";"25993";"Pembuatan bolt, skru, nat dan produk uliran seumpamanya";"Manufacture of bolts, screws, nuts and similar threaded products";"25993"
"";"C";"25994";"Pembuatan barangan logam isi rumah";"Manufacture of metal household articles";"25994"
"";"C";"25999";"Pembuatan sebarang produk logam rekaan lain t.t.t.l.";"Manufacture of any other fabricated metal products n.e.c.";"25999"
"";"C";"26110";"Pembuatan sel solar, panel solar dan penyongsang fotovoltaik";"Manufacture of solar cells, solar panels and photovoltaic inverters";"26101p, 26191p"
"";"C";"26191";"Pembuatan diod, transistor dan alatan semikonduktor yang seumpamanya";"Manufacture of diodes, transistors and similar semiconductor devices";"26101p, 26191p"
"";"C";"26192";"Pembuatan litar elektronik bersepadu dengan pemasangan mikro";"Manufacture electronic integrated circuits micro assemblies";"26102"
"";"C";"26193";"Pembuatan kapasitor dan perintang elektrik";"Manufacture of electrical capacitors and resistors";"26103"
"";"C";"26194";"Pembuatan papan litar bercetak";"Manufacture of printed circuit boards";"26104p"
"";"C";"26195";"Pembuatan komponen paparan";"Manufacture of display components";"26104p, 26105"
"";"C";"26199";"Pembuatan komponen lain untuk aplikasi elektronik";"Manufacture of other components for electronic applications";"26109"
"";"C";"26201";"Pembuatan komputer";"Manufacture of computers";"26201"
"";"C";"26202";"Pembuatan kelengkapan peranti";"Manufacture of peripheral equipment";"26202"
"";"C";"26300";"Pembuatan peralatan komunikasi";"Manufacture of communication equipment";"26300"
"";"C";"26400";"Pembuatan peralatan elektronik pengguna";"Manufacture of consumer electronics";"26400"
"";"C";"26511";"Pembuatan kelengkapan mengukur, menguji, memandu arah dan kawalan";"Manufacture of measuring, testing, navigating and control equipment";"26511"
"";"C";"26512";"Pembuatan kelengkapan kawalan proses perindustrian";"Manufacture of industrial process control equipment";"26512"
"";"C";"26520";"Pembuatan jam tangan dan jam dan alat ganti";"Manufacture of watches and clocks and parts";"26520"
"";"C";"26600";"Pembuatan penyinaran, peralatan perubatan elektro dan elektroterapeutik";"Manufacture of irradiation, electro medical and electrotherapeutic equipment";"26600"
"";"C";"26701";"Pembuatan peralatan dan kelengkapan optikal";"Manufacture of optical instruments and equipment";"26701"
"";"C";"26702";"Pembuatan peralatan fotografi";"Manufacture of photographic equipment";"26702"
"";"C";"26800";"Pembuatan media rakaman magnetik dan optik";"Manufacture of magnetic and optical recording media";"26800"
"";"C";"27101";"Pembuatan motor elektrik, penjana dan transformer";"Manufacture of electric motors, generators and transformers";"27101"
"";"C";"27102";"Pembuatan perkakasan pengagihan dan pengawalan elektrik";"Manufacture of electricity distribution and control apparatus";"27102"
"";"C";"27200";"Pembuatan bateri dan akumulator";"Manufacture of batteries and accumulators";"27200"
"";"C";"27310";"Pembuatan kabel gentian optik";"Manufacture of fibre optic cables";"27310"
"";"C";"27320";"Pembuatan wayar dan kabel elektronik dan elektrik lain";"Manufacture of other electronic and electric wires and cables";"27320"
"";"C";"27330";"Pembuatan alatan pendawaian pembawa dan bukan pembawa arus untuk litar elektrik (tanpa mengira jenis bahan)";"Manufacture of current-carrying and non current- carrying wiring devices for electrical circuits regardless of material";"27330"
"";"C";"27400";"Pembuatan kelengkapan pencahayaan elektrik";"Manufacture of electric lighting equipment";"27400"
"";"C";"27500";"Pembuatan perkakasan domestik";"Manufacture of domestic appliances";"27500"
"";"C";"27900";"Pembuatan pelbagai kelengkapan elektrikal selain daripada motor, penjana dan transformer, bateri dan akumulator, wayar dan alatan pendawaian, kelengkapan pencahayaan atau perkakasan domestik";"Manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances";"27900"
"";"C";"28110";"Pembuatan enjin dan turbin, kecuali enjin pesawat, kenderaan dan kenderaan beroda dua";"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines";"28110"
"";"C";"28120";"Pembuatan kelengkapan kuasa bendalir";"Manufacture of fluid power equipment";"28120"
"";"C";"28130";"Pembuatan pam, pemampat, paip dan injap lain";"Manufacture of other pumps, compressors, taps and valves";"28130"
"";"C";"28140";"Pembuatan penggalas, gear, elemen gear dan pemanduan";"Manufacture of bearings, gears, gearing and driving elements";"28140"
"";"C";"28150";"Pembuatan ketuhar, relau dan relau pembakar";"Manufacture of ovens, furnaces and permanent household heating equipment";"28150"
"";"C";"28160";"Pembuatan peralatan mengangkat dan mengendalikan";"Manufacture of lifting and handling equipment";"28160"
"";"C";"28170";"Pembuatan mesin dan kelengkapan pejabat (kecuali kelengkapan komputer dan peranti)";"Manufacture of office machinery and equipment (except computers and peripheral equipment)";"28170"
"";"C";"28180";"Pembuatan alatan tangan yang menggunakan kuasa dilengkapkan dengan motor elektrik atau bukan motor elektrik atau pneumatik";"Manufacture of power-driven hand tools with self-contained electric or non-electric motor or pneumatic drives";"28180"
"";"C";"28191";"Pembuatan kelengkapan penyejukan atau pembekuan perindustrian";"Manufacture of refrigerating or freezing industrial equipment";"28191"
"";"C";"28192";"Pembuatan mesin penyaman udara, termasuk untuk kenderaan bermotor";"Manufacture of air-conditioning machines, including for motor vehicles";"28192"
"";"C";"28199";"Pembuatan jentera tujuan umum lain t.t.t.l.`";"Manufacture of other general-purpose machinery n.e.c.";"28199"
"";"C";"28210";"Pembuatan jentera pertanian dan perhutanan";"Manufacture of agricultural and forestry machinery";"28210"
"";"C";"28220";"Pembuatan jentera pembentukan logam dan alatan mesin";"Manufacture of metal-forming machinery and machine tools";"28220"
"";"C";"28230";"Pembuatan jentera untuk metalurgi";"Manufacture of machinery for metallurgy";"28230"
"";"C";"28240";"Pembuatan jentera untuk perlombongan, pengkuarian dan pembinaan";"Manufacture of machinery for mining, quarrying and construction";"28240"
"";"C";"28250";"Pembuatan jentera untuk pemprosesan makanan, minuman dan tembakau";"Manufacture of machinery for food, beverage and tobacco processing";"28250"
"";"C";"28260";"Pembuatan jentera untuk pengeluaran tekstil, pakaian dan kulit";"Manufacture of machinery for textile, apparel and leather production";"28260"
"";"C";"28290";"Pembuatan jentera bertujuan khas lain t.t.t.l.";"Manufacture of other special-purpose machinery n.e.c.";"28290"
"";"C";"29101";"Pembuatan kereta penumpang";"Manufacture of passenger cars";"29101"
"";"C";"29102";"Pembuatan kenderaan komersial";"Manufacture of commercial vehicles";"29102"
"";"C";"29200";"Pembuatan badan (coachwork) untuk kenderaan bermotor| pembuatan treler dan separa treler";"Manufacture of bodies (coachwork) for motor vehicles| manufacture of trailers and semi-trailers";"29200"
"";"C";"29300";"Pembuatan alat ganti dan aksesori untuk kenderaan bermotor";"Manufacture of parts and accessories for motor vehicles";"29300"
"";"C";"30110";"Pembinaan kapal dan struktur terapung";"Building of ships and floating structures";"30110"
"";"C";"30120";"Pembinaan bot persiaran dan sukan";"Building of pleasure and sporting boats";"30120"
"";"C";"30200";"Pembuatan lokomotif kereta api dan rolling stock";"Manufacture of railway locomotives and rolling stock";"30200"
"";"C";"30300";"Pembuatan kapal angkasa dan udara dan jentera berkaitan";"Manufacture of air and spacecraft and related machinery";"30300"
"";"C";"30400";"Pembuatan kenderaan tempur ketenteraan";"Manufacture of military fighting vehicles";"30400"
"";"C";"30911";"Pembuatan motosikal";"Manufacture of motorcycles";"30910p"
"";"C";"30912";"Pembuatan alat ganti dan aksesori untuk motosikal";"Manufacture of parts and accessories for motorcycles";"30910p"
"";"C";"30920";"Pembuatan basikal dan invalid carriages";"Manufacture of bicycles and invalid carriages";"30920"
"";"C";"30990";"Pembuatan kelengkapan pengangkutan lain t.t.t.l.";"Manufacture of other transport equipments n.e.c.";"30990"
"";"C";"31010";"Pembuatan perabot kayu";"Manufacture of wooden furniture";"31001"
"";"C";"31021";"Pembuatan perabot logam";"Manufacture of metal furniture";"31002"
"";"C";"31022";"Pembuatan tilam selain daripada kayu";"Manufacture of mattresses other than wood";"31003"
"";"C";"31029";"Pembuatan perabot yang lain t.t.t.l.";"Manufacture of other furniture n.e.c";"31009"
"";"C";"32110";"Pembuatan barang kemas dan artikel berkaitan";"Manufacture of jewellery and related articles";"32110"
"";"C";"32120";"Pembuatan barang kemas tiruan dan artikel berkaitan";"Manufacture of imitation jewellery and related articles";"32120"
"";"C";"32200";"Pembuatan instrumen muzik";"Manufacture of musical instruments";"32200"
"";"C";"32300";"Pembuatan barangan sukan";"Manufacture of sports goods";"32300"
"";"C";"32400";"Pembuatan permainan dan mainan";"Manufacture of games and toys";"32400"
"";"C";"32500";"Pembuatan instrumen dan bekalan perubatan dan pergigian";"Manufacture of medical and dental instrument and supplies";"32500"
"";"C";"32901";"Pembuatan alat tulis";"Manufacture of stationery";"32901"
"";"C";"32909";"Pembuatan lain t.t.t.l.";"Other manufacturing n.e.c.";"32909"
"";"C";"33110";"Pembaikan dan penyelenggaraan produk logam fabrikasi";"Repair of fabricated metal products";"33110"
"";"C";"33120";"Pembaikan dan penyelenggaraan mesin dan peralatan industri";"Repair and maintenance of industrial machinery and equipment";"33120"
"";"C";"33131";"Pembaikan dan penyelenggaraan peralatan menyukat, menguji, memandu arah dan kawalan";"Repair and maintenance of the measuring, testing, navigating and control equipment";"33131"
"";"C";"33132";"Pembaikan dan penyelenggaraan peralatan penyinaran, perubatan elektro dan elektroterapeutik";"Repair and maintenance of irradiation, electro medical and electrotherapeutic equipment";"33132"
"";"C";"33133";"Pembaikan bagi peralatan optikal dan alatan fotografi";"Repair of optical instruments and photographic equipment";"33133"
"";"C";"33140";"Pembaikan dan penyelenggaraan kelengkapan elektrik kecuali penggunaan domestik";"Repair and maintenance of electrical equipment except domestic appliances";"33140"
"";"C";"33150";"Pembaikan dan penyelenggaraan kelengkapan pengangkutan kecuali motosikal dan basikal";"Repair and maintenance of transport equipment except motorcycles and bicycles";"33150"
"";"C";"33190";"Pembaikan dan penyelenggaraan kelengkapan lain t.t.t.l.";"Repair and maintenance of other equipment n.e.c.";"33190"
"";"C";"33200";"Pemasangan jentera dan kelengkapan perindustrian";"Installation of industrial machinery and equipment";"33200"
"";"D";"35110";"Aktiviti penjanaan tenaga elektrik daripada sumber tidak boleh diperbaharui";"Electric power generation activities from non-renewable sources";"35101p"
"";"D";"35120";"Aktiviti penjanaan tenaga elektrik daripada sumber boleh diperbaharui";"Electric power generation activities from renewable sources";"35101p"
"";"D";"35131";"Aktiviti operasi penghantaran dan pengagihan tenaga elektrik";"Operation of electric power transmission, and distribution activities";"35102p"
"";"D";"35132";"Operasi stesen atau kemudahan mengecas kenderaan elektrik dan peranti elektronik";"Operation of charging stations or facilities for electric vehicles and electronic devices";"35102p"
"";"D";"35201";"Pembuatan bahan api berunsur gas yang mempunyai spesifikasi nilai calorific, mengikut  penulenan, pencampuran dan proses lain dari jenis gas yang lain";"Manufacture of gaseous fuels with a specified calorific value, by purification, blending and other processes from gases of various types";"35201"
"";"D";"35202";"Pengangkutan, pengagihan dan bekalan semua jenis bahan api berunsur gas melalui sistem saluran utama";"Transportation, distribution and supply of gaseous fuels of all kinds through a system of mains";"35202"
"";"D";"35203";"Penjualan gas kepada pengguna melalui saluran utama";"Sale of gas to the user through mains";"35203"
"";"D";"35301";"Pengeluaran, pengumpulan dan pengagihan wap dan air panas untuk pemanasan, tenaga dan tujuan lain";"Production, collection and distribution of steam and hot water for heating, power and other purposes";"35301"
"";"D";"35302";"Pengeluaran dan pengagih udara dingin, air yang disejukkan bagi tujuan pendinginan";"Production and distribution of cooled air, chilled water for cooling purposes";"35302"
"";"D";"35303";"Pengeluaran ais, termasuk ais untuk tujuan makanan dan bukan makanan (cth. pendinginan)";"Production of ice, including ice for food and non-food (e.g. cooling) purposes";"35303"
"";"D";"35400";"Aktiviti broker dan ejen bagi tenaga elektrik dan gas asli";"Activities of brokers and agents for electric power and natural gas";"n.a."
"";"E";"36001";"Penulenan dan pengagihan air untuk tujuan bekalan air";"Purification and distribution of water for water supply purposes";"36001"
"";"E";"36002";"Penyahmasinan air laut atau bawah tanah untuk menghasilkan air sebagai kepentingan produk utama";"Desalting of sea or ground water to produce water as the principal product of interest";"36002"
"";"E";"37000";"Pembetungan dan aktiviti-aktiviti yang seumpamanya";"Sewerage and similar activities";"37000"
"";"E";"38111";"Pengumpulan sisa tidak berbahaya";"Collection of non-hazardous solid waste";"38111"
"";"E";"38112";"Pengumpulan bahan kitar semula";"Collection of recyclable materials";"38112"
"";"E";"38113";"Pengumpulan sampah dalam tong sampah di kawasan awam";"Collection of refuse in litter-bins in public places";"38113"
"";"E";"38114";"Pengumpulan sisa pembinaan dan runtuhan";"Collection of construction and demolition waste";"38114"
"";"E";"38115";"Operasi stesen pemindahan pembuangan sisa tidak berbahaya";"Operation of waste transfer stations for non-hazardous waste";"38115"
"";"E";"38121";"Pengumpulan sisa berbahaya";"Collection of hazardous waste";"38121"
"";"E";"38122";"Operasi stesen pemindahan pembuangan bagi sisa berbahaya";"Operation of waste transfer stations for hazardous waste";"38122"
"";"E";"38210";"Rawatan dan pelupusan sisa tidak berbahaya";"Treatment and disposal of non-hazardous waste";"38210"
"";"E";"38220";"Rawatan dan pelupusan sisa berbahaya";"Treatment and disposal of hazardous waste";"38220"
"";"E";"38301";"Meremukkan secara mekanikal sisa logam";"Mechanical crushing of metal waste";"38301"
"";"E";"38302";"Meleraikan peralatan automobil, komputer, televisyen dan peralatan lain untuk pemulihan bahan";"Dismantling of automobiles, computers, televisions and other equipment for material recover";"38302"
"";"E";"38303";"Pemulihan semula getah";"Reclaiming of rubber";"38303, 38304"
"";"E";"38309";"Pemulihan bahan t.t.t.l.";"Materials recovery n.e.c.";"38309"
"";"E";"39000";"Aktiviti pemulihan dan lain-lain perkhidmatan pengurusan sisa";"Remediation activities and other waste management services";"39000"
"";"F";"41001";"Bangunan kediaman";"Residential buildings";"41001"
"";"F";"41002";"Bangunan bukan kediaman";"Non-residential buildings";"41002"
"";"F";"41003";"Pemasangan dan pendirian bangunan pasang siap di tapak pembinaan";"Assembly and erection of prefabricated buildings at the construction site";"41003"
"";"F";"41009";"Pembinaan bangunan t.t.t.l.";"Construction of buildings n.e.c.";"41009"
"";"F";"42101";"Pembinaan laluan kenderaan bermotor, lorong, jalan, laluan pejalan kaki dan kenderaan lain";"Construction of motorways, streets, roads, other vehicular and pedestrian ways";"42101"
"";"F";"42102";"Kerja penurapan jalan, jalan raya, lebuh raya, jambatan atau terowong";"Surface work on streets, roads, highways, bridges or tunnels";"42102"
"";"F";"42103";"Pembinaan jambatan";"Construction of bridges";"42103"
